         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
2013-Sep-20 09:11:12         4171696.33357        872124.18666       4730016.35551       11.80805       48.17152      536.53057           3.00595           2.54543          11.93991           1.81434           0.62235          -1.83465                 8                 8                 0              1.77
2013-Sep-20 09:11:12         4171697.09059        872124.12562       4730017.11472       11.80804       48.17152      537.58213           2.79129           2.50891          12.99147           1.59968           0.58583          -0.78309                 8                 8                 0              1.77
2013-Sep-20 09:11:12         4171698.16713        872123.87417       4730017.85965       11.80804       48.17152      538.80565           2.32488           2.25884          14.21499           1.13326           0.33576           0.44043                 8                 8                 0              1.77
2013-Sep-20 09:11:12         4171698.28094        872123.56217       4730018.14339       11.80803       48.17152      539.04879           1.99619           2.41263          14.45814           0.80457           0.48956           0.68358                 8                 8                 0              1.77
2013-Sep-20 09:11:12         4171697.80614        872123.80347       4730017.99993       11.80804       48.17152      538.66488           2.32954           2.62646          14.07423           1.13793           0.70339           0.29966                 8                 8                 0              1.77
2013-Sep-20 09:11:12         4171697.94351        872123.90236       4730018.20429       11.80804       48.17152      538.92033           2.39823           2.64748          14.32968           1.20661           0.72441           0.55511                 8                 8                 0              1.77
2013-Sep-20 09:11:12         4171697.61721        872123.47607       4730018.19930       11.80803       48.17152      538.64543           2.04773           2.94715          14.05477           0.85611           1.02408           0.28021                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171697.82659        872123.35474       4730019.40804       11.80803       48.17153      539.66624           1.88612           3.61905          15.07558           0.69450           1.69597           1.30102                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171697.62176        872123.44606       4730019.62303       11.80803       48.17153      539.70519           2.01742           3.89790          15.11454           0.82581           1.97482           1.33997                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171698.87431        872122.93110       4730020.42684       11.80802       48.17153      541.05152           1.25705           3.59891          16.46086           0.06543           1.67583           2.68630                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.44533        872122.87079       4730020.60214       11.80802       48.17153      541.54667           1.08116           3.30852          16.95601          -0.11045           1.38544           3.18145                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.59584        872123.03366       4730020.57068       11.80802       48.17153      541.64370           1.20979           3.15293          17.05304           0.01817           1.22985           3.27848                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.73775        872123.35389       4730020.38648       11.80803       48.17152      541.64279           1.49420           2.87775          17.05213           0.30259           0.95467           3.27757                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.64311        872123.35640       4730020.46653       11.80803       48.17152      541.64100           1.51603           2.99977          17.05034           0.32441           1.07670           3.27578                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.21712        872123.75488       4730020.29000       11.80803       48.17153      541.28576           1.99324           3.13200          16.69510           0.80162           1.20892           2.92054                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171700.25337        872123.79198       4730020.93678       11.80803       48.17152      542.44922           1.81751           2.80187          17.85856           0.62589           0.87879           4.08400                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171700.02449        872123.86560       4730020.94229       11.80803       48.17152      542.31395           1.93640           2.96125          17.72330           0.74479           1.03818           3.94874                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.96229        872124.35053       4730020.88645       11.80804       48.17152      542.29792           2.42380           2.89543          17.70727           1.23218           0.97236           3.93271                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.94223        872124.13060       4730020.96577       11.80804       48.17152      542.31392           2.21263           2.99650          17.72326           1.02101           1.07342           3.94870                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.95551        872124.62050       4730021.65044       11.80804       48.17153      542.89963           2.68944           3.36872          18.30897           1.49783           1.44564           4.53441                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171700.47702        872124.58482       4730021.68841       11.80804       48.17152      543.26349           2.54781           3.01911          18.67283           1.35619           1.09603           4.89827                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171700.28095        872124.73247       4730021.54846       11.80804       48.17153      543.05136           2.73245           3.04627          18.46070           1.54083           1.12319           4.68614                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171700.07464        872125.24764       4730021.22221       11.80805       48.17152      542.74389           3.27894           2.90062          18.15324           2.08732           0.97754           4.37867                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.91011        872125.33933       4730021.13579       11.80805       48.17152      542.58460           3.40235           2.94901          17.99394           2.21074           1.02593           4.21938                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171700.21068        872125.31471       4730021.20773       11.80805       48.17152      542.83105           3.31675           2.78151          18.24040           2.12514           0.85843           4.46583                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.77136        872125.25646       4730021.13332       11.80805       48.17153      542.48087           3.34963           3.06120          17.89022           2.15802           1.13812           4.11566                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.25129        872124.96823       4730020.66025       11.80805       48.17153      541.74954           3.17392           3.16899          17.15888           1.98230           1.24591           3.38432                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.53066        872124.82540       4730021.16397       11.80805       48.17153      542.28776           2.97695           3.32293          17.69710           1.78533           1.39985           3.92254                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.40051        872124.60406       4730020.82907       11.80804       48.17153      541.92305           2.78693           3.22826          17.33239           1.59531           1.30519           3.55783                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.47454        872124.44292       4730020.92136       11.80804       48.17153      542.01815           2.61405           3.26039          17.42749           1.42243           1.33731           3.65293                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.49669        872124.20162       4730020.61892       11.80804       48.17153      541.77431           2.37332           3.07932          17.18366           1.18170           1.15625           3.40910                 8                 8                 0              1.77
2013-Sep-20 09:11:13         4171699.25102        872124.01342       4730020.01884       11.80804       48.17152      541.14111           2.23937           2.88701          16.55046           1.04776           0.96394           2.77589                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.91414        872124.18026       4730020.25250       11.80804       48.17153      541.11808           2.47162           3.26311          16.52742           1.28000           1.34004           2.75286                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.94558        872124.04481       4730020.46691       11.80804       48.17153      541.27989           2.33261           3.40383          16.68923           1.14099           1.48076           2.91467                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.48767        872123.97380       4730021.01330       11.80803       48.17153      542.03121           2.15217           3.38366          17.44055           0.96055           1.46058           3.66599                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.71391        872124.02221       4730021.77278       11.80803       48.17153      542.75143           2.15326           3.71776          18.16078           0.96164           1.79468           4.38621                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.66049        872123.79173       4730020.83737       11.80803       48.17153      541.98809           1.93859           3.16804          17.39743           0.74697           1.24496           3.62287                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.78546        872123.84826       4730021.08573       11.80803       48.17153      542.26244           1.96835           3.23390          17.67178           0.77673           1.31082           3.89722                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.12684        872123.52202       4730020.45431       11.80803       48.17153      541.31748           1.78378           3.34294          16.72683           0.59217           1.41986           2.95226                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.18592        872123.65229       4730020.31277       11.80803       48.17153      541.26836           1.89921           3.18559          16.67770           0.70759           1.26251           2.90314                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.46715        872123.57610       4730019.81331       11.80803       48.17153      540.41658           1.97172           3.38836          15.82592           0.78010           1.46529           2.05136                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.03759        872123.49818       4730018.52927       11.80803       48.17152      539.16874           1.98334           2.85722          14.57809           0.79173           0.93415           0.80353                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171697.72851        872123.34570       4730018.02089       11.80803       48.17152      538.56735           1.89734           2.76687          13.97669           0.70572           0.84379           0.20213                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171697.60037        872123.14062       4730017.86697       11.80803       48.17152      538.34102           1.72282           2.78896          13.75037           0.53121           0.86588          -0.02420                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171696.84702        872122.94029       4730016.92208       11.80803       48.17152      537.11782           1.68089           2.73883          12.52717           0.48927           0.81575          -1.24740                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171696.87150        872123.04146       4730016.81693       11.80803       48.17152      537.06926           1.77491           2.63542          12.47860           0.58329           0.71234          -1.29596                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171697.51058        872122.74303       4730016.72694       11.80802       48.17152      537.37867           1.35202           2.15478          12.78801           0.16040           0.23170          -0.98655                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171697.26988        872122.55436       4730016.04608       11.80802       48.17151      536.68845           1.21659           1.90504          12.09779           0.02498          -0.01804          -1.67677                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171697.45279        872122.67920       4730016.10089       11.80802       48.17151      536.86573           1.30137           1.78915          12.27507           0.10975          -0.13393          -1.49949                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.38837        872122.65631       4730016.78045       11.80802       48.17151      537.97971           1.08751           1.56345          13.38906          -0.10411          -0.35963          -0.38551                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.62159        872122.57993       4730016.27659       11.80802       48.17151      537.74609           0.96503           1.06897          13.15543          -0.22659          -0.85411          -0.61913                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.47894        872122.27335       4730015.74495       11.80801       48.17151      537.21498           0.69412           0.86520          12.62432          -0.49749          -1.05788          -1.15024                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.10468        872122.29384       4730016.13299       11.80801       48.17150      537.91540           0.58613           0.66447          13.32474          -0.60549          -1.25861          -0.44982                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.96387        872122.26785       4730016.47982       11.80801       48.17151      538.07837           0.58950           1.00243          13.48771          -0.60211          -0.92064          -0.28685                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.90590        872122.05418       4730016.57869       11.80801       48.17151      538.08504           0.39222           1.14323          13.49438          -0.79939          -0.77985          -0.28018                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171699.10318        872121.94893       4730016.31025       11.80801       48.17151      537.99943           0.24882           0.83636          13.40878          -0.94279          -1.08671          -0.36579                 8                 8                 0              1.77
2013-Sep-20 09:11:14         4171698.64134        872122.04454       4730015.84442       11.80801       48.17151      537.36388           0.43692           0.84798          12.77323          -0.75469          -1.07509          -1.00133                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.08289        872121.82727       4730015.71550       11.80801       48.17151      536.87361           0.33853           1.20246          12.28296          -0.85309          -0.72062          -1.49160                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171697.99540        872121.67586       4730015.42812       11.80801       48.17151      536.58170           0.20823           1.09770          11.99104          -0.98339          -0.82537          -1.78352                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171697.96687        872121.49693       4730015.25202       11.80801       48.17151      536.40744           0.03891           1.02836          11.81678          -1.15270          -0.89472          -1.95778                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.49630        872121.24046       4730015.59721       11.80800       48.17151      536.97526          -0.32046           0.91152          12.38461          -1.51208          -1.01156          -1.38996                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.77450        872121.25695       4730015.85827       11.80800       48.17151      537.35364          -0.36125           0.88019          12.76299          -1.55287          -1.04289          -1.01157                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171699.38934        872120.96868       4730016.41940       11.80800       48.17151      538.13379          -0.76924           0.84992          13.54313          -1.96086          -1.07316          -0.23143                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171699.05633        872121.06619       4730016.09198       11.80800       48.17151      537.68573          -0.60564           0.85957          13.09508          -1.79726          -1.06350          -0.67949                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.63755        872121.10071       4730016.74233       11.80800       48.17151      537.90168          -0.48616           1.59348          13.31102          -1.67778          -0.32959          -0.46354                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.89157        872121.33224       4730016.92079       11.80800       48.17151      538.23207          -0.31151           1.49192          13.64142          -1.50313          -0.43116          -0.13315                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171699.08367        872121.74411       4730017.22679       11.80801       48.17151      538.64170           0.05233           1.49307          14.05104          -1.13928          -0.43000           0.27648                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.79269        872121.52569       4730017.46809       11.80800       48.17151      538.60174          -0.10192           1.89953          14.01109          -1.29353          -0.02355           0.23652                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.52361        872121.65880       4730017.45044       11.80801       48.17152      538.43111           0.08343           2.06373          13.84045          -1.10818           0.14065           0.06589                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171699.44786        872121.63614       4730018.24048       11.80800       48.17151      539.62005          -0.12788           1.91993          15.02939          -1.31950          -0.00314           1.25483                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.45350        872121.91485       4730017.62102       11.80801       48.17152      538.54739           0.34842           2.18958          13.95673          -0.84320           0.26650           0.18217                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.39682        872121.99148       4730017.57517       11.80801       48.17152      538.48668           0.43502           2.18866          13.89603          -0.75660           0.26559           0.12146                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.42624        872121.98868       4730017.76592       11.80801       48.17152      538.64764           0.42626           2.29484          14.05698          -0.76536           0.37176           0.28242                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.30969        872122.48771       4730017.39076       11.80802       48.17152      538.36011           0.93857           2.05356          13.76946          -0.25304           0.13048          -0.00511                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171698.20917        872122.47823       4730016.57935       11.80802       48.17151      537.68858           0.94987           1.58719          13.09792          -0.24174          -0.33588          -0.67664                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171697.79002        872122.42314       4730016.23356       11.80802       48.17151      537.14978           0.98172           1.67070          12.55913          -0.20990          -0.25237          -1.21544                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171697.66796        872122.72080       4730016.34959       11.80802       48.17151      537.19719           1.29805           1.79172          12.60653           0.10644          -0.13135          -1.16803                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171697.40522        872123.39023       4730016.18432       11.80803       48.17151      536.99388           2.00708           1.77107          12.40322           0.81547          -0.15201          -1.37134                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171697.07807        872123.45260       4730015.62570       11.80803       48.17151      536.37257           2.13508           1.62762          11.78192           0.94347          -0.29545          -1.99264                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171696.71097        872123.70059       4730014.69900       11.80804       48.17151      535.47625           2.45295           1.23955          10.88560           1.26133          -0.68353          -2.88897                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171696.56606        872123.80873       4730014.77274       11.80804       48.17151      535.45136           2.58845           1.37793          10.86071           1.39683          -0.54515          -2.91385                 8                 8                 0              1.77
2013-Sep-20 09:11:15         4171696.23405        872123.72735       4730014.17300       11.80804       48.17151      534.77663           2.57673           1.23253          10.18597           1.38511          -0.69055          -3.58859                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171695.76749        872123.87198       4730014.16296       11.80804       48.17151      534.48432           2.81377           1.54408           9.89367           1.62215          -0.37900          -3.88090                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.02416        872123.73185       4730014.57571       11.80804       48.17151      534.94030           2.62409           1.65350          10.34965           1.43247          -0.26958          -3.42491                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.60945        872124.01511       4730014.61794       11.80804       48.17151      535.39250           2.78158           1.21157          10.80185           1.58996          -0.71150          -2.97272                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.07045        872123.98186       4730014.75445       11.80804       48.17151      535.79062           2.65470           0.97145          11.19997           1.46309          -0.95163          -2.57460                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.87884        872124.23799       4730014.68182       11.80805       48.17151      535.64637           2.94462           1.02370          11.05572           1.75300          -0.89937          -2.71885                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.17294        872124.09537       4730014.96779       11.80804       48.17151      536.03199           2.74483           1.02166          11.44133           1.55322          -0.90141          -2.33323                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.89121        872124.15618       4730014.37905       11.80804       48.17151      535.41768           2.86201           0.82524          10.82702           1.67040          -1.09784          -2.94754                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.35878        872123.86389       4730015.25049       11.80804       48.17151      536.33236           2.48022           1.10994          11.74170           1.28861          -0.81314          -2.03286                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.65807        872123.73390       4730015.20797       11.80804       48.17151      536.47831           2.29174           0.88311          11.88766           1.10013          -1.03997          -1.88691                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171698.26866        872123.51200       4730015.81205       11.80803       48.17151      537.29675           1.94959           0.87445          12.70609           0.75798          -1.04862          -1.06847                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.98163        872123.30488       4730016.09369       11.80803       48.17151      537.29097           1.80558           1.30322          12.70032           0.61397          -0.61986          -1.07424                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.03311        872123.38044       4730016.50152       11.80803       48.17152      536.98599           2.07364           2.25551          12.39534           0.88203           0.33243          -1.37922                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.89834        872123.51321       4730017.03412       11.80804       48.17152      537.31300           2.23119           2.68875          12.72235           1.03957           0.76568          -1.05221                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.71739        872123.30362       4730016.89129       11.80803       48.17152      537.05984           2.06306           2.75744          12.46919           0.87145           0.83437          -1.30538                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171696.76905        872123.05492       4730017.10611       11.80803       48.17152      537.21970           1.80905           2.90095          12.62905           0.61743           0.97787          -1.14552                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.67359        872122.75588       4730017.65716       11.80802       48.17152      538.17997           1.33124           2.65429          13.58932           0.13962           0.73122          -0.18525                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.08714        872122.79009       4730017.15099       11.80803       48.17152      537.42464           1.48473           2.73925          12.83399           0.29312           0.81617          -0.94057                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.52809        872122.85648       4730017.25585       11.80803       48.17152      537.79969           1.45949           2.47744          13.20903           0.26787           0.55436          -0.56553                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171697.67236        872122.69889       4730017.77907       11.80802       48.17152      538.26224           1.27571           2.74518          13.67158           0.08409           0.82211          -0.10298                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171698.07733        872122.47063       4730018.44767       11.80802       48.17152      538.99365           0.96941           2.93050          14.40300          -0.22220           1.00742           0.62843                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171698.77564        872122.35047       4730018.48478       11.80802       48.17152      539.46075           0.70889           2.46424          14.87009          -0.48272           0.54117           1.09553                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171698.93202        872122.39536       4730018.96685       11.80802       48.17152      539.92818           0.72083           2.66483          15.33753          -0.47078           0.74175           1.56296                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171699.04167        872122.35148       4730018.76417       11.80801       48.17152      539.84274           0.65544           2.45638          15.25208          -0.53618           0.53331           1.47752                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171699.40684        872122.21730       4730019.11357       11.80801       48.17152      540.32316           0.44938           2.44351          15.73251          -0.74224           0.52044           1.95794                 8                 8                 0              1.77
2013-Sep-20 09:11:16         4171699.73210        872122.37134       4730019.90582       11.80801       48.17152      541.14684           0.53360           2.71113          16.55619          -0.65802           0.78806           2.78163                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.25783        872122.75230       4730020.46281       11.80802       48.17152      541.95707           0.79891           2.64105          17.36641          -0.39270           0.71798           3.59185                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.30094        872123.07921       4730020.17611       11.80802       48.17152      541.81619           1.11009           2.36855          17.22553          -0.08153           0.44548           3.45097                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.35673        872123.27467       4730019.86431       11.80802       48.17152      541.64694           1.29000           2.09012          17.05629           0.09838           0.16705           3.28173                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.64590        872123.00329       4730020.80627       11.80802       48.17152      542.50058           0.96518           2.54878          17.90993          -0.22644           0.62571           4.13536                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.78272        872122.85819       4730020.82988       11.80802       48.17152      542.58769           0.79516           2.48686          17.99703          -0.39646           0.56378           4.22247                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.25994        872122.80094       4730021.24616       11.80801       48.17152      543.20158           0.64147           2.42514          18.61093          -0.55015           0.50206           4.83636                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.62909        872122.50823       4730021.47266       11.80801       48.17152      543.57139           0.27941           2.35158          18.98074          -0.91221           0.42850           5.20618                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.71174        872122.49782       4730021.63640       11.80801       48.17152      543.74594           0.25231           2.40208          19.15528          -0.93931           0.47900           5.38072                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.59630        872122.19521       4730021.49558       11.80801       48.17152      543.52435          -0.02028           2.43851          18.93369          -1.21189           0.51543           5.15913                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.10367        872122.06529       4730021.15545       11.80800       48.17152      542.93158          -0.04665           2.59080          18.34093          -1.23826           0.66772           4.56636                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.63756        872121.95665       4730021.86297       11.80800       48.17152      543.79248          -0.26223           2.68980          19.20182          -1.45385           0.76673           5.42726                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.48390        872121.87848       4730021.77785       11.80800       48.17152      543.61808          -0.30731           2.75703          19.02742          -1.49893           0.83395           5.25286                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.98971        872121.83147       4730021.39755       11.80800       48.17152      543.00568          -0.25220           2.87102          18.41502          -1.44382           0.94795           4.64046                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171701.19113        872121.70623       4730021.67298       11.80800       48.17152      543.32531          -0.41600           2.92690          18.73465          -1.60762           1.00382           4.96009                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171700.60881        872121.66760       4730021.76511       11.80800       48.17153      543.00855          -0.33466           3.41896          18.41790          -1.52627           1.49588           4.64334                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171699.71756        872121.37757       4730020.94067       11.80800       48.17153      541.77285          -0.43616           3.56342          17.18220          -1.62778           1.64034           3.40763                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.26359        872121.47589       4730020.37559       11.80801       48.17154      540.41606          -0.04240           4.23206          15.82541          -1.23401           2.30898           2.05085                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.54233        872121.69538       4730020.06529       11.80801       48.17153      540.39675           0.11541           3.78835          15.80610          -1.07620           1.86527           2.03154                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.96231        872121.86345       4730019.68954       11.80801       48.17153      540.41386           0.19399           3.20581          15.82321          -0.99763           1.28273           2.04865                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171699.68697        872122.10618       4730019.81008       11.80801       48.17152      541.00986           0.28328           2.72064          16.41921          -0.90834           0.79756           2.64465                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171699.05737        872122.54860       4730019.02664       11.80802       48.17152      540.07547           0.84518           2.58992          15.48481          -0.34643           0.66684           1.71025                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.57757        872122.69473       4730018.73724       11.80802       48.17152      539.56656           1.08640           2.72458          14.97590          -0.10522           0.80151           1.20134                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.39753        872123.19964       4730017.91848       11.80803       48.17152      538.90784           1.61747           2.23288          14.31718           0.42586           0.30980           0.54262                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.07742        872123.38382       4730017.83518       11.80803       48.17152      538.66194           1.86325           2.38272          14.07128           0.67164           0.45965           0.29672                 8                 8                 0              1.77
2013-Sep-20 09:11:17         4171698.59805        872123.36775       4730018.14870       11.80803       48.17152      539.23322           1.74099           2.21452          14.64257           0.54937           0.29145           0.86800                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171699.01191        872123.35087       4730018.56290       11.80803       48.17152      539.80973           1.63978           2.19147          15.21907           0.44816           0.26839           1.44451                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171698.97188        872123.26281       4730018.28279       11.80803       48.17152      539.56285           1.56177           2.04728          14.97220           0.37016           0.12421           1.19763                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171698.71650        872123.36825       4730017.93564       11.80803       48.17152      539.15186           1.71724           1.98596          14.56120           0.52563           0.06289           0.78664                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171698.65601        872123.28131       4730018.10186       11.80803       48.17152      539.22436           1.64452           2.15419          14.63371           0.45290           0.23112           0.85915                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171698.48721        872123.23660       4730017.66980       11.80803       48.17152      538.78612           1.63530           1.99599          14.19547           0.44368           0.07291           0.42091                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171697.89940        872123.48445       4730017.12269       11.80803       48.17152      538.02855           1.99818           2.02206          13.43790           0.80657           0.09899          -0.33667                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171697.78241        872123.34420       4730016.62738       11.80803       48.17151      537.56397           1.88485           1.79845          12.97331           0.69323          -0.12463          -0.80125                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171697.27070        872123.21238       4730016.31093       11.80803       48.17152      536.97613           1.86052           1.98074          12.38548           0.66891           0.05767          -1.38908                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171697.04476        872123.45873       4730015.62691       11.80803       48.17151      536.35257           2.14789           1.65179          11.76191           0.95628          -0.27129          -2.01265                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171696.81462        872123.53696       4730015.41589       11.80804       48.17151      536.05578           2.27156           1.66699          11.46512           1.07995          -0.25608          -2.30944                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171696.73928        872123.68661       4730015.23713       11.80804       48.17151      535.89381           2.43347           1.57991          11.30315           1.24185          -0.34316          -2.47141                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171696.86044        872123.69440       4730015.14403       11.80804       48.17151      535.90459           2.41629           1.42827          11.31394           1.22468          -0.49481          -2.46063                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171696.12220        872123.86922       4730014.99001       11.80804       48.17151      535.33177           2.73849           1.83735          10.74111           1.54688          -0.08573          -3.03345                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171695.43422        872124.19819       4730014.59030       11.80805       48.17152      534.62971           3.20127           2.02241          10.03906           2.00966           0.09933          -3.73551                 8                 8                 0              1.77
2013-Sep-20 09:11:18         4171695.57757        872124.52787       4730014.86230       11.80805       48.17152      534.97097           3.49464           2.04898          10.38031           2.30303           0.12591          -3.39425                 8                 8                 0              1.77
