         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
1999-Aug-27 09:09:25         4171692.31018        872117.40922       4730011.46359       11.80797       48.17153      529.33403          -2.80474           3.25098           4.74337          -2.24435           1.92730          -6.04948                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171695.52334        872118.85459       4730011.18502       11.80798       48.17150      531.42122          -2.04748           0.50122           6.83057          -1.48708          -0.82247          -3.96229                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171696.07825        872121.17335       4730012.55148       11.80801       48.17150      533.11811           0.10865           0.65421           8.52745           0.66905          -0.66948          -2.26540                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171693.49768        872120.90121       4730014.34574       11.80801       48.17153      532.73339           0.37035           3.77451           8.14273           0.93075           2.45083          -2.65013                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171700.52163        872123.50052       4730019.02947       11.80803       48.17151      541.16334           1.47733           1.37866          16.57268           2.03772           0.05497           5.77982                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171696.76605        872121.18363       4730015.45778       11.80801       48.17152      535.73412          -0.02203           2.08920          11.14347           0.53837           0.76551           0.35061                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171693.76606        872119.32232       4730012.61168       11.80799       48.17152      531.40098          -1.23005           2.66305           6.81033          -0.66965           1.33937          -3.98253                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171696.20759        872119.57829       4730013.34626       11.80799       48.17151      533.57709          -1.47911           1.33312           8.98644          -0.91872           0.00943          -1.80642                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171697.28282        872122.01346       4730014.67278       11.80801       48.17151      535.59977           0.68449           1.06222          11.00912           1.24489          -0.26147           0.21626                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171697.38868        872120.59481       4730014.87393       11.80800       48.17151      535.62516          -0.72580           1.33548          11.03451          -0.16540           0.01179           0.24165                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171701.47703        872121.73941       4730015.89576       11.80800       48.17149      539.21161          -0.44202          -1.13954          14.62096           0.11837          -2.46322           3.82810                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171698.56067        872121.95165       4730015.61104       11.80801       48.17150      537.12465           0.36251           0.76535          12.53399           0.92290          -0.55834           1.74113                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171696.65831        872120.93186       4730015.95828       11.80800       48.17152      536.00237          -0.24642           2.53995          11.41171           0.31398           1.21627           0.61886                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171698.12161        872120.99480       4730015.67877       11.80800       48.17151      536.75791          -0.48425           1.27665          12.16726           0.07614          -0.04704           1.37440                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171699.22246        872122.04848       4730015.70174       11.80801       48.17150      537.63745           0.32186           0.32837          13.04680           0.88225          -0.99532           2.25394                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171701.82105        872121.33286       4730013.71505       11.80799       48.17147      537.75576          -0.91038          -2.78278          13.16510          -0.34998          -4.10647           2.37224                 8                 0                 8              2.00
1999-Aug-27 09:09:25         4171701.09452        872120.15846       4730011.31476       11.80798       48.17146      535.33265          -1.91125          -3.67456          10.74200          -1.35085          -4.99825          -0.05086                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171699.31797        872121.96160       4730011.33167       11.80801       48.17147      534.43161           0.21727          -2.64246           9.84096           0.77767          -3.96615          -0.95190                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171696.40654        872120.50838       4730010.91995       11.80800       48.17149      532.02594          -0.60942          -0.57192           7.43528          -0.04903          -1.89560          -3.35757                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171697.43050        872120.78032       4730011.77655       11.80800       48.17149      533.36978          -0.55277          -0.78897           8.77913           0.00763          -2.11265          -2.01373                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171694.44315        872121.78184       4730012.10140       11.80802       48.17151      531.79840           1.03887           1.45386           7.20774           1.59927           0.13018          -3.58511                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171694.10709        872121.73487       4730015.54433       11.80802       48.17153      534.13810           1.06166           4.00224           9.54744           1.62205           2.67856          -1.24541                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171695.71266        872121.88653       4730013.82285       11.80802       48.17151      533.92414           0.88156           1.65999           9.33349           1.44196           0.33631          -1.45937                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171699.38466        872123.23049       4730016.78694       11.80803       48.17150      538.71327           1.44566           0.75356          14.12262           2.00606          -0.57013           3.32976                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171704.47493        872124.91527       4730020.86486       11.80803       48.17149      545.30472           2.05316          -0.49648          20.71407           2.61356          -1.82017           9.92121                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171700.20851        872122.02322       4730018.07017       11.80801       48.17151      540.04252           0.09536           1.19254          15.45186           0.65576          -0.13115           4.65900                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171697.04585        872120.19022       4730015.12500       11.80799       48.17151      535.53323          -1.05167           1.81466          10.94257          -0.49127           0.49097           0.14972                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171694.95298        872119.67251       4730012.73626       11.80799       48.17151      532.31642          -1.13015           1.82703           7.72577          -0.56976           0.50334          -3.06709                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171698.15175        872120.05774       4730012.81519       11.80799       48.17149      534.51593          -1.40765          -0.51218           9.92528          -0.84725          -1.83586          -0.86758                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171695.77711        872118.64724       4730013.51632       11.80797       48.17151      533.29574          -2.30238           1.90249           8.70508          -1.74198           0.57881          -2.08777                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171698.30525        872120.50803       4730015.75047       11.80799       48.17151      536.86479          -0.99830           1.26475          12.27414          -0.43790          -0.05894           1.48128                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171700.05296        872120.23959       4730013.14219       11.80798       48.17148      536.02550          -1.61870          -1.70852          11.43485          -1.05830          -3.03221           0.64199                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171698.90391        872121.40123       4730014.81886       11.80800       48.17150      536.68330          -0.24650           0.07061          12.09265           0.31389          -1.25307           1.29979                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171700.93193        872120.91958       4730017.11237       11.80799       48.17150      539.65044          -1.13297           0.19442          15.05979          -0.57257          -1.12927           4.26693                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171700.82144        872120.99287       4730016.40920       11.80799       48.17150      539.06436          -1.03861          -0.20512          14.47370          -0.47822          -1.52881           3.68084                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171698.73942        872121.03495       4730015.08746       11.80800       48.17150      536.72608          -0.57138           0.42556          12.13543          -0.01098          -0.89812           1.34257                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171699.28037        872120.15913       4730013.84183       11.80798       48.17149      536.03151          -1.53936          -0.66616          11.44086          -0.97896          -1.98984           0.64800                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171699.43631        872122.97877       4730017.68419       11.80802       48.17151      539.38122           1.18870           1.35265          14.79056           1.74910           0.02896           3.99771                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171700.04339        872122.73179       4730014.54631       11.80802       48.17149      537.40564           0.82272          -1.14515          12.81498           1.38312          -2.46884           2.02213                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171701.70405        872121.34926       4730016.74069       11.80799       48.17149      539.93616          -0.87037          -0.68214          15.34550          -0.30998          -2.00583           4.55265                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171700.49068        872120.89603       4730015.81358       11.80799       48.17149      538.39140          -1.06572          -0.34633          13.80075          -0.50533          -1.67001           3.00789                 8                 0                 8              2.00
1999-Aug-27 09:09:26         4171699.41637        872121.95778       4730019.48264       11.80801       48.17152      540.56897           0.19340           2.72227          15.97832           0.75380           1.39858           5.18546                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.45920        872121.56947       4730015.54654       11.80801       48.17152      535.65261           0.41844           2.31336          11.06195           0.97884           0.98968           0.26910                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.05996        872119.35928       4730012.55507       11.80798       48.17151      532.86128          -1.66328           0.94655           8.27063          -1.10289          -0.37714          -2.52223                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171697.99070        872119.45592       4730014.78302       11.80798       48.17151      535.79498          -1.96378           1.00941          11.20433          -1.40338          -0.31428           0.41147                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.46530        872117.33389       4730015.60471       11.80796       48.17152      535.12191          -3.72876           2.99355          10.53125          -3.16836           1.66987          -0.26161                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171697.96490        872118.64645       4730018.65970       11.80797       48.17153      538.55637          -2.75084           3.73702          13.96571          -2.19044           2.41334           3.17285                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.15191        872118.71406       4730015.46478       11.80797       48.17152      535.00141          -2.31366           2.91836          10.41075          -1.75327           1.59467          -0.38210                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171695.06855        872119.28133       4730013.36696       11.80798       48.17152      532.80844          -1.53671           2.22300           8.21779          -0.97631           0.89931          -2.57507                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171694.93976        872119.04421       4730012.44017       11.80798       48.17151      532.00141          -1.74245           1.73501           7.41076          -1.18206           0.41132          -3.38210                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171693.96270        872120.09494       4730011.79726       11.80800       48.17151      531.02793          -0.51402           1.85868           6.43728           0.04637           0.53500          -4.35558                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171695.67092        872120.01580       4730015.35043       11.80799       48.17152      534.77987          -0.94104           2.99443          10.18921          -0.38064           1.67075          -0.60365                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171695.51089        872119.89420       4730015.16401       11.80799       48.17152      534.51989          -1.02733           3.00537           9.92924          -0.46693           1.68168          -0.86362                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171698.79940        872119.96533       4730016.72082       11.80798       48.17151      537.83636          -1.63064           1.63421          13.24570          -1.07024           0.31052           2.45284                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.28314        872120.13448       4730013.15202       11.80799       48.17151      533.55758          -0.95015           1.06367           8.96693          -0.38976          -0.26001          -1.82593                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.37664        872120.81522       4730012.71253       11.80800       48.17150      533.38403          -0.30296           0.59858           8.79338           0.25744          -0.72511          -1.99948                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171698.21921        872121.44258       4730014.95401       11.80800       48.17150      536.34269          -0.06592           0.65384          11.75203           0.49448          -0.66984           0.95917                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171697.67009        872121.57648       4730015.44628       11.80801       48.17151      536.36931           0.17752           1.36224          11.77865           0.73792           0.03855           0.98580                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.21850        872123.88290       4730015.26992       11.80804       48.17152      535.60507           2.73217           1.95169          11.01441           3.29257           0.62800           0.22156                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171693.60003        872122.60285       4730013.26021       11.80803       48.17152      532.22354           2.01503           2.71644           7.63289           2.57543           1.39275          -3.15997                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171696.14842        872121.04628       4730016.20840       11.80801       48.17153      535.87151          -0.03009           3.06121          11.28086           0.53031           1.73752           0.48800                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171697.47505        872120.07692       4730012.68315       11.80799       48.17150      533.97842          -1.25040          -0.10959           9.38777          -0.69000          -1.43328          -1.40509                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171702.50503        872120.68762       4730016.92825       11.80798       48.17149      540.50850          -1.68192          -1.04039          15.91784          -1.12152          -2.36408           5.12498                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171698.63401        872120.95423       4730016.25924       11.80800       48.17151      537.51940          -0.62882           1.29623          12.92874          -0.06842          -0.02746           2.13589                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171701.02259        872119.93443       4730017.69381       11.80798       48.17150      540.00843          -2.11581           0.66627          15.41778          -1.55542          -0.65742           4.62492                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171699.32600        872119.42852       4730013.73535       11.80798       48.17149      535.88225          -2.26385          -0.65904          11.29160          -1.70345          -1.98273           0.49874                 8                 0                 8              2.00
1999-Aug-27 09:09:27         4171698.68327        872120.18889       4730015.34896       11.80799       48.17150      536.76883          -1.38804           0.76992          12.17817          -0.82764          -0.55376           1.38531                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171697.81165        872120.76137       4730018.39320       11.80800       48.17153      538.54636          -0.64931           3.34859          13.95571          -0.08891           2.02490           3.16285                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171700.60618        872121.04086       4730021.54642       11.80799       48.17153      542.75835          -0.94759           3.37060          18.16769          -0.38720           2.04691           7.37484                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171696.55047        872120.56249       4730016.21715       11.80800       48.17152      536.07446          -0.58591           2.84757          11.48381          -0.02551           1.52388           0.69095                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171694.77522        872120.24503       4730015.14350       11.80800       48.17153      534.07225          -0.53337           3.47478           9.48160           0.02702           2.15109          -1.31126                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171696.01890        872119.72846       4730014.84175       11.80799       48.17152      534.58876          -1.29351           2.44520           9.99811          -0.73311           1.12152          -0.79475                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171692.69495        872118.97234       4730011.15892       11.80799       48.17152      529.57150          -1.35344           2.52881           4.98084          -0.79304           1.20512          -5.81202                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171692.84649        872118.15827       4730012.32221       11.80798       48.17153      530.42615          -2.18130           3.31822           5.83549          -1.62090           1.99453          -4.95736                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171696.33167        872118.55329       4730012.19501       11.80797       48.17150      532.66036          -2.50781           0.63114           8.06970          -1.94742          -0.69254          -2.72315                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171695.04953        872118.10498       4730012.07460       11.80797       48.17151      531.67249          -2.68428           1.55437           7.08184          -2.12388           0.23068          -3.71102                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171699.57214        872119.16545       4730015.97531       11.80797       48.17150      537.67612          -2.57171           0.69537          13.08547          -2.01132          -0.62831           2.29261                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171695.58995        872119.68773       4730014.33659       11.80799       48.17152      533.92678          -1.24560           2.42738           9.33613          -0.68520           1.10370          -1.45673                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171697.64843        872119.82537       4730015.04305       11.80799       48.17151      535.81574          -1.53211           1.37613          11.22508          -0.97171           0.05245           0.43223                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171701.31873        872121.92283       4730014.67684       11.80800       48.17148      538.22503          -0.23009          -1.86494          13.63438           0.33030          -3.18863           2.84152                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171698.23280        872121.40446       4730011.13211       11.80800       48.17148      533.49849          -0.10601          -1.89910           8.90784           0.45438          -3.22278          -1.88502                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171694.48574        872121.28277       4730010.63185       11.80801       48.17150      530.66307           0.54164           0.51885           6.07241           1.10204          -0.80483          -4.72045                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171696.98661        872121.61651       4730012.85476       11.80801       48.17150      533.99754           0.35656           0.12635           9.40689           0.91696          -1.19733          -1.38597                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171694.55711        872118.29822       4730012.32549       11.80797       48.17152      531.56436          -2.39436           2.05138           6.97371          -1.83396           0.72769          -3.81915                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171697.21519        872118.78904       4730014.14288       11.80797       48.17151      534.72073          -2.45785           1.24983          10.13008          -1.89746          -0.07386          -0.66278                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171698.48884        872120.82997       4730014.59317       11.80800       48.17150      536.16621          -0.72074           0.30995          11.57556          -0.16034          -1.01374           0.78270                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171697.02598        872120.55191       4730014.79281       11.80800       48.17151      535.32210          -0.69357           1.55246          10.73144          -0.13317           0.22878          -0.06142                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171700.54880        872121.67153       4730015.83830       11.80800       48.17149      538.55359          -0.31852          -0.49048          13.96294           0.24187          -1.81416           3.17008                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171696.20338        872119.55454       4730013.78848       11.80799       48.17151      533.90062          -1.50150           1.63473           9.30996          -0.94110           0.31105          -1.48289                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171691.21962        872118.09963       4730010.26796       11.80798       48.17153      527.82542          -1.90578           3.14377           3.23476          -1.34538           1.82008          -7.55809                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171692.95673        872120.63511       4730013.86484       11.80801       48.17153      531.98560           0.22058           3.88892           7.39494           0.78097           2.56524          -3.39791                 8                 0                 8              2.00
1999-Aug-27 09:09:28         4171694.66149        872120.50710       4730012.95803       11.80800       48.17152      532.40528          -0.25358           2.06027           7.81463           0.30682           0.73659          -2.97823                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171693.61758        872120.41291       4730015.09486       11.80800       48.17154      533.30322          -0.13215           4.26110           8.71257           0.42824           2.93742          -2.08029                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171697.51818        872120.61940       4730014.24136       11.80800       48.17151      535.24169          -0.72823           0.81540          10.65104          -0.16783          -0.50828          -0.14182                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171697.58106        872119.94106       4730013.36511       11.80799       48.17150      534.53723          -1.40508           0.28861           9.94658          -0.84468          -1.03508          -0.84628                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171696.05111        872121.86420       4730014.46920       11.80802       48.17151      534.62366           0.79044           1.84759          10.03300           1.35084           0.52390          -0.75986                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171695.85753        872121.21044       4730014.27483       11.80801       48.17152      534.26324           0.19013           1.95885           9.67259           0.75052           0.63516          -1.12027                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171692.62293        872118.65308       4730013.37197       11.80798       48.17153      531.12995          -1.65121           4.10591           6.53930          -1.09081           2.78223          -4.25356                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171695.36568        872119.93707       4730017.84636       11.80799       48.17154      536.42969          -0.95565           4.89362          11.83903          -0.39525           3.56993           1.04617                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171697.22642        872118.70625       4730016.93136       11.80797       48.17153      536.79459          -2.54118           3.11390          12.20394          -1.98079           1.79022           1.41108                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171695.95607        872119.34787       4730015.31159       11.80798       48.17152      534.84592          -1.65319           2.86240          10.25526          -1.09280           1.53871          -0.53759                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171698.15542        872121.46849       4730016.73285       11.80801       48.17151      537.63008          -0.02751           1.88273          13.03942           0.53289           0.55905           2.24657                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171701.43723        872124.23937       4730020.38486       11.80803       48.17151      542.87182           2.01317           1.50209          18.28117           2.57357           0.17840           7.48831                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171700.96003        872124.10109       4730019.91533       11.80803       48.17151      542.19158           1.97547           1.55810          17.60092           2.53587           0.23442           6.80807                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171702.38031        872123.37573       4730020.69746       11.80802       48.17151      543.60253           0.97482           1.15439          19.01187           1.53522          -0.16930           8.21901                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171698.58910        872122.10236       4730016.36782       11.80801       48.17151      537.72768           0.50421           1.22632          13.13702           1.06460          -0.09737           2.34417                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171696.50006        872121.11585       4730014.25520       11.80801       48.17151      534.65514          -0.03394           1.49153          10.06448           0.52646           0.16784          -0.72837                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171693.65296        872119.99769       4730013.74967       11.80800       48.17153      532.26729          -0.54583           3.40149           7.67664           0.01457           2.07781          -3.11622                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171696.20766        872122.53795       4730015.28874       11.80802       48.17152      535.42847           1.41790           2.17723          10.83782           1.97829           0.85355           0.04496                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171696.57512        872120.04048       4730014.10466       11.80799       48.17151      534.44520          -1.10192           1.50036           9.85455          -0.54152           0.17667          -0.93831                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171697.90060        872120.73898       4730015.98371       11.80800       48.17151      536.80596          -0.68943           1.68023          12.21530          -0.12903           0.35654           1.42245                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171700.46014        872120.72117       4730014.75355       11.80799       48.17149      537.55772          -1.23063          -1.00433          12.96707          -0.67023          -2.32801           2.17421                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171700.57415        872121.85123       4730013.63979       11.80800       48.17148      536.95645          -0.14781          -2.00256          12.36580           0.41258          -3.32625           1.57294                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171699.25826        872121.05627       4730015.58189       11.80800       48.17150      537.43611          -0.65668           0.37363          12.84546          -0.09628          -0.95006           2.05260                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171695.72956        872121.47831       4730013.70623       11.80801       48.17151      533.79256           0.47852           1.63214           9.20191           1.03891           0.30845          -1.59095                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171694.17733        872120.59947       4730012.70734       11.80800       48.17152      531.91503          -0.06409           2.23214           7.32438           0.49631           0.90846          -3.46848                 8                 0                 8              2.00
1999-Aug-27 09:09:29         4171696.88305        872121.03559       4730013.59697       11.80800       48.17150      534.40372          -0.19087           0.78544           9.81306           0.36952          -0.53824          -0.97979                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171701.64269        872122.38415       4730015.59587       11.80801       48.17148      539.18428           0.15517          -1.55868          14.59363           0.71557          -2.88236           3.80077                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171699.24056        872122.70098       4730014.06409       11.80802       48.17149      536.51803           0.95685          -0.87648          11.92737           1.51725          -2.20016           1.13452                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171694.70063        872121.52782       4730015.74840       11.80802       48.17153      534.64936           0.73753           3.73700          10.05871           1.29793           2.41331          -0.73415                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171694.29301        872120.14778       4730015.58621       11.80800       48.17153      534.07408          -0.52989           4.13657           9.48342           0.03050           2.81289          -1.30943                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171696.63353        872120.91509       4730013.77828       11.80800       48.17151      534.35949          -0.25777           1.10673           9.76884           0.30263          -0.21695          -1.02402                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171697.17595        872121.12871       4730014.31358       11.80800       48.17151      535.14161          -0.15966           1.03552          10.55095           0.40074          -0.28816          -0.24190                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171695.34992        872121.92875       4730013.10972       11.80802       48.17151      533.16173           0.99712           1.44254           8.57107           1.55751           0.11885          -2.22178                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171697.38489        872122.19903       4730014.86162       11.80802       48.17151      535.83244           0.84525           1.08542          11.24179           1.40565          -0.23827           0.44893                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171699.23888        872121.79720       4730017.57226       11.80801       48.17151      539.00769           0.07254           1.60216          14.41703           0.63294           0.27848           3.62418                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171699.17776        872120.17996       4730017.82589       11.80799       48.17152      538.93608          -1.49797           2.06249          14.34542          -0.93758           0.73881           3.55257                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171695.51540        872119.58019       4730016.51864       11.80799       48.17153      535.48938          -1.33561           3.95337          10.89872          -0.77521           2.62968           0.10587                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171697.54801        872120.21206       4730019.09315       11.80799       48.17153      538.82086          -1.13305           4.09143          14.23021          -0.57265           2.76775           3.43735                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171696.67689        872119.21265       4730015.34537       11.80798       48.17152      535.32317          -1.93305           2.37980          10.73252          -1.37265           1.05611          -0.06034                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171692.89505        872118.40925       4730012.50340       11.80798       48.17153      530.62711          -1.94556           3.36536           6.03645          -1.38516           2.04168          -4.75641                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171695.08675        872118.05343       4730010.81661       11.80797       48.17150      530.75237          -2.74235           0.69612           6.16171          -2.18195          -0.62756          -4.63115                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171696.36912        872120.50320       4730015.79200       11.80800       48.17152      535.63119          -0.60683           2.70535          11.04054          -0.04643           1.38167           0.24768                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171701.01218        872121.86039       4730021.49231       11.80800       48.17152      543.09490          -0.22848           2.91342          18.50425           0.33192           1.58973           7.71139                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171697.22442        872119.82387       4730017.16852       11.80799       48.17153      537.12252          -1.44681           3.10311          12.53186          -0.88641           1.77942           1.73900                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171700.43027        872121.72800       4730016.55302       11.80800       48.17150      539.01649          -0.23899           0.06401          14.42583           0.32140          -1.25967           3.63298                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171699.07333        872122.59923       4730019.15486       11.80802       48.17152      540.18834           0.89148           2.65606          15.59768           1.45187           1.33238           4.80483                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171692.73917        872121.47573       4730015.60356       11.80802       48.17154      533.25390           1.08792           5.07898           8.66325           1.64832           3.75530          -2.12961                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171692.60237        872120.97868       4730015.80892       11.80801       48.17155      533.24979           0.62938           5.39151           8.65914           1.18978           4.06782          -2.13372                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171690.60725        872121.56083       4730013.58654       11.80803       48.17155      530.37085           1.60749           5.27582           5.78019           2.16788           3.95213          -5.01267                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171688.60919        872119.24947       4730009.20002       11.80800       48.17154      525.48251          -0.24610           4.16022           0.89185           0.31430           2.83654          -9.90101                 8                 0                 8              2.00
1999-Aug-27 09:09:30         4171692.56569        872119.97236       4730012.02702       11.80800       48.17153      530.27045          -0.34813           3.04954           5.67980           0.21227           1.72586          -5.11306                 8                 0                 8              2.00
1999-Aug-27 09:09:31         4171697.72143        872120.52088       4730014.62973       11.80799       48.17151      535.65032          -0.86626           0.94119          11.05966          -0.30586          -0.38250           0.26681                 8                 0                 8              2.00
1999-Aug-27 09:09:31         4171701.15804        872120.80975       4730014.24601       11.80799       48.17148      537.64720          -1.28674          -1.86534          13.05655          -0.72634          -3.18903           2.26369                 8                 0                 8              2.00
1999-Aug-27 09:09:31         4171697.07844        872119.06255       4730011.97287       11.80798       48.17150      533.05182          -2.16215          -0.13933           8.46117          -1.60175          -1.46301          -2.33169                 8                 0                 8              2.00
