         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
2013-Sep-20 09:11:25         4171698.55650        872121.22407       4730021.03271       11.80800       48.17154      541.06256          -0.34883           4.49505          16.47190           1.46413           0.89899           7.47637                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171695.04048        872119.56744       4730016.57388       11.80799       48.17154      535.21878          -1.25090           4.33855          10.62813           0.56206           0.74249           1.63259                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171695.90497        872120.45805       4730017.43063       11.80800       48.17153      536.54305          -0.55605           4.14358          11.95240           1.25691           0.54751           2.95686                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171696.09424        872119.26173       4730016.89450       11.80798       48.17153      536.10385          -1.76578           3.83040          11.51320           0.04718           0.23433           2.51766                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171692.61374        872118.10090       4730013.36178       11.80798       48.17154      531.04101          -2.18982           4.19002           6.45035          -0.37686           0.59396          -2.54518                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171694.36270        872118.03702       4730015.73834       11.80797       48.17154      533.94487          -2.61025           4.50905           9.35422          -0.79729           0.91298           0.35868                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171697.04059        872118.20076       4730017.98789       11.80797       48.17153      537.39156          -2.99795           4.03113          12.80091          -1.18499           0.43506           3.80537                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171696.55999        872119.84549       4730019.06078       11.80799       48.17154      538.10175          -1.28968           4.84638          13.51109           0.52328           1.25032           4.51556                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171695.29187        872119.57062       4730017.30793       11.80799       48.17154      535.93029          -1.29924           4.64425          11.33963           0.51372           1.04819           2.34410                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171693.87880        872117.74562       4730015.08127       11.80797       48.17154      533.09961          -2.79646           4.46822           8.50896          -0.98350           0.87216          -0.48657                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171695.65525        872119.19908       4730016.35068       11.80798       48.17153      535.40351          -1.73728           3.79747          10.81285           0.07568           0.20140           1.81732                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171699.08051        872120.38503       4730018.46706       11.80799       48.17152      539.37834          -1.27734           2.52976          14.78769           0.53562          -1.06631           5.79215                 7                 3                 4              2.38
2013-Sep-20 09:11:25         4171698.36821        872119.86609       4730016.97570       11.80798       48.17152      537.73126          -1.63954           2.13383          13.14061           0.17342          -1.46224           4.14507                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171695.45471        872119.69750       4730014.47563       11.80799       48.17152      533.94343          -1.20836           2.61727           9.35278           0.60460          -0.97879           0.35725                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171691.42837        872117.31443       4730011.78606       11.80797       48.17153      528.98574          -2.71708           4.12367           4.39509          -0.90412           0.52761          -4.60044                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171696.71907        872121.11664       4730009.75732       11.80800       48.17148      531.44664          -0.07799          -1.66798           6.85599           1.73497          -5.26404          -2.13955                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171696.53243        872121.77257       4730011.51404       11.80801       48.17149      532.72333           0.60225          -0.46030           8.13268           2.41521          -4.05636          -0.86286                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171697.99796        872122.74733       4730013.99782       11.80802       48.17150      535.66382           1.25649          -0.02142          11.07316           3.06945          -3.61748           2.07763                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171696.37638        872121.71039       4730011.34412       11.80801       48.17149      532.48636           0.57332          -0.45033           7.89571           2.38628          -4.04639          -1.09983                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171698.35090        872122.14956       4730013.71091       11.80801       48.17149      535.59885           0.59915          -0.37904          11.00820           2.41211          -3.97510           2.01266                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171703.46376        872123.87039       4730019.69749       11.80802       48.17149      543.63218           1.23731          -0.37817          19.04153           3.05027          -3.97423          10.04599                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171700.56430        872122.35069       4730016.45134       11.80801       48.17150      539.11320           0.34309          -0.19650          14.52254           2.15606          -3.79257           5.52701                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171698.23291        872121.53889       4730013.56136       11.80801       48.17149      535.32705           0.02555          -0.29960          10.73639           1.83851          -3.89566           1.74086                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171697.16465        872121.43782       4730013.15708       11.80801       48.17150      534.31466           0.14522           0.22536           9.72400           1.95818          -3.37070           0.72847                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171698.34796        872120.87849       4730014.23452       11.80800       48.17150      535.81363          -0.64442           0.16612          11.22297           1.16854          -3.42995           2.22744                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171695.76204        872118.60876       4730013.18849       11.80797       48.17151      533.03637          -2.33696           1.70071           8.44571          -0.52400          -1.89535          -0.54982                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171699.44609        872120.90827       4730017.97351       11.80799       48.17151      539.32063          -0.83998           1.85417          14.72997           0.97298          -1.74189           5.73444                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171698.64752        872119.43110       4730014.89668       11.80798       48.17150      536.30506          -2.12248           0.60993          11.71440          -0.30952          -2.98614           2.71887                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171697.55984        872120.17978       4730014.86997       11.80799       48.17151      535.67731          -1.16707           1.27128          11.08665           0.64589          -2.32479           2.09112                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171697.01947        872118.31837       4730015.09299       11.80797       48.17152      535.23671          -2.87851           2.09797          10.64606          -1.06555          -1.49809           1.65052                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171696.65306        872117.98772       4730014.86804       11.80796       48.17152      534.78477          -3.12718           2.26563          10.19412          -1.31422          -1.33044           1.19859                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171697.36222        872119.83651       4730014.54769       11.80799       48.17151      535.26130          -1.46263           1.25283          10.67065           0.35033          -2.34323           1.67512                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171696.52404        872118.30901       4730013.17213       11.80797       48.17151      533.48070          -2.78630           1.17972           8.89004          -0.97334          -2.41634          -0.10549                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171698.86385        872121.33989       4730017.74518       11.80800       48.17152      538.82931          -0.29835           2.06076          14.23865           1.51461          -1.53531           5.24312                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171696.58909        872119.79233       4730014.38210       11.80799       48.17151      534.62719          -1.34768           1.71304          10.03654           0.46528          -1.88303           1.04100                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171700.46335        872121.06357       4730017.83751       11.80799       48.17151      539.90455          -0.89613           0.99783          15.31389           0.91683          -2.59824           6.31836                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171700.66830        872121.68466       4730017.35859       11.80800       48.17150      539.76623          -0.33013           0.43424          15.17557           1.48283          -3.16182           6.18004                 7                 3                 4              2.38
2013-Sep-20 09:11:26         4171700.85203        872122.99020       4730019.80879       11.80802       48.17151      541.89009           0.91019           1.73522          17.29943           2.72315          -1.86085           8.30390                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171698.23027        872122.52875       4730017.15334       11.80802       48.17152      538.13696           0.99500           1.94689          13.54630           2.80797          -1.64917           4.55077                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171696.75157        872120.64933       4730014.79814       11.80800       48.17151      535.16023          -0.54206           1.74131          10.56957           1.27090          -1.85475           1.57404                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171696.76416        872119.87706       4730013.78979       11.80799       48.17151      534.31169          -1.30056           1.17741           9.72103           0.51240          -2.41865           0.72550                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171698.92258        872120.43430       4730016.84209       11.80799       48.17151      538.07113          -1.19680           1.55373          13.48048           0.61616          -2.04234           4.48494                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171699.32516        872119.95899       4730019.37041       11.80798       48.17152      540.15303          -1.74442           3.01872          15.56238           0.06854          -0.57735           6.56684                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171696.62232        872119.48749       4730015.38510       11.80798       48.17152      535.35466          -1.65286           2.40418          10.76401           0.16010          -1.19188           1.76847                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171695.82406        872119.99204       4730012.96060       11.80799       48.17151      533.09582          -0.99563           1.29258           8.50517           0.81733          -2.30348          -0.49037                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171697.16384        872120.84539       4730013.40883       11.80800       48.17150      534.42087          -0.43451           0.48418           9.83022           1.37845          -3.11188           0.83468                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171694.88333        872120.47935       4730010.82835       11.80800       48.17150      530.95939          -0.32614           0.48241           6.36873           1.48682          -3.11365          -2.62680                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171697.97785        872121.99028       4730014.31845       11.80801       48.17150      535.78629           0.51958           0.32252          11.19563           2.33254          -3.27354           2.20010                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171698.45984        872122.18730       4730016.08542       11.80801       48.17151      537.44446           0.61380           1.11932          12.85381           2.42676          -2.47674           3.85827                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171701.78809        872123.72444       4730018.20614       11.80802       48.17150      541.40713           1.43735          -0.12830          16.81648           3.25031          -3.72436           7.82094                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171696.37122        872121.62406       4730011.62400       11.80801       48.17150      532.67977           0.48988          -0.24675           8.08911           2.30284          -3.84281          -0.90642                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171695.20851        872120.51676       4730010.85522       11.80800       48.17150      531.19679          -0.35606           0.25745           6.60614           1.45690          -3.33861          -2.38940                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171697.02880        872121.39072       4730013.54692       11.80801       48.17150      534.51004           0.12691           0.59162           9.91939           1.93988          -3.00445           0.92385                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171698.35699        872122.09135       4730015.74924       11.80801       48.17151      537.11373           0.54092           0.98476          12.52307           2.35388          -2.61130           3.52754                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171696.79047        872123.00365       4730015.42316       11.80803       48.17151      535.97264           1.75448           1.77078          11.38198           3.56744          -1.82529           2.38645                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171695.26064        872122.85392       4730013.27502       11.80803       48.17151      533.35288           1.92098           1.47683           8.76223           3.73394          -2.11923          -0.23331                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171698.51176        872122.27968       4730016.83279       11.80801       48.17151      538.04786           0.69360           1.56578          13.45721           2.50656          -2.03028           4.46167                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171697.06947        872120.76356       4730013.38628       11.80800       48.17150      534.33130          -0.49530           0.55045           9.74065           1.31766          -3.04561           0.74511                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171699.70373        872120.05775       4730016.30475       11.80798       48.17150      538.12928          -1.72522           0.68304          13.53862           0.08774          -2.91303           4.54309                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171696.10559        872119.77345       4730013.66015       11.80799       48.17151      533.77103          -1.26721           1.58710           9.18038           0.54575          -2.00896           0.18485                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171699.19207        872119.76258       4730016.24054       11.80798       48.17151      537.70715          -1.90945           1.05842          13.11649          -0.09649          -2.53764           4.12096                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171694.38017        872117.19225       4730010.17298       11.80796       48.17151      529.69399          -3.44071           0.91355           5.10334          -1.62775          -2.68251          -3.89220                 7                 3                 4              2.38
2013-Sep-20 09:11:27         4171694.22234        872117.85273       4730011.09932       11.80797       48.17151      530.37136          -2.76191           1.54574           5.78070          -0.94896          -2.05032          -3.21483                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171695.11148        872119.04029       4730014.07009       11.80798       48.17152      533.32750          -1.78143           2.69736           8.73684           0.03153          -0.89870          -0.25869                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171698.15677        872119.96893       4730018.03728       11.80799       48.17152      538.39830          -1.49561           2.98033          13.80764           0.31735          -0.61574           4.81211                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171692.57672        872118.00723       4730011.52180       11.80798       48.17152      529.63301          -2.27394           3.00422           5.04235          -0.46098          -0.59184          -3.95318                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171695.70734        872120.86786       4730014.12594       11.80800       48.17152      534.00749          -0.11447           2.02133           9.41684           1.69849          -1.57473           0.42130                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171697.26853        872120.68400       4730015.72391       11.80800       48.17152      536.19225          -0.61391           1.97637          11.60160           1.19905          -1.61969           2.60607                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171694.52444        872120.43586       4730012.73190       11.80800       48.17152      532.13760          -0.29526           2.02030           7.54694           1.51769          -1.57576          -1.44859                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171692.39192        872118.57243       4730011.27480       11.80798       48.17152      529.40545          -1.68288           2.88810           4.81480           0.13008          -0.70796          -4.18073                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171692.78390        872117.78744       4730010.16343       11.80797       48.17152      528.72607          -2.53147           1.98071           4.13542          -0.71851          -1.61535          -4.86012                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171691.87487        872117.15786       4730009.97550       11.80797       48.17152      527.90672          -2.96171           2.61440           3.31606          -1.14875          -0.98165          -5.67947                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171699.73964        872121.31398       4730017.51368       11.80800       48.17151      539.22498          -0.50293           1.27154          14.63432           1.31003          -2.32453           5.63879                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171696.61637        872120.95475       4730015.62866       11.80800       48.17152      535.73250          -0.21543           2.34723          11.14185           1.59753          -1.24883           2.14631                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171699.45129        872122.06901       4730018.32541       11.80801       48.17151      539.74464           0.29513           1.90808          15.15399           2.10809          -1.68799           6.15845                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171697.16364        872119.64857       4730015.64253       11.80798       48.17152      535.92184          -1.60596           2.15647          11.33118           0.20700          -1.43959           2.33565                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171693.87384        872118.79801       4730011.97069       11.80798       48.17152      530.92216          -1.76532           2.23691           6.33150           0.04764          -1.35915          -2.66403                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171690.82398        872118.69498       4730010.21216       11.80799       48.17153      527.60682          -1.24207           3.30434           3.01617           0.57089          -0.29171          -5.97937                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171691.81943        872118.46771       4730010.90035       11.80798       48.17153      528.73842          -1.66823           3.07190           4.14777           0.14473          -0.52416          -4.84776                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171695.31081        872120.55540       4730015.15712       11.80800       48.17153      534.47438          -0.33917           3.04589           9.88373           1.47379          -0.55017           0.88819                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171696.57652        872120.27903       4730016.16587       11.80799       48.17152      536.01457          -0.86870           2.83759          11.42392           0.94426          -0.75847           2.42838                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171698.61181        872122.98260       4730016.69875       11.80802       48.17151      538.10922           1.36117           1.29624          13.51857           3.17413          -2.29982           4.52303                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171695.15391        872121.11126       4730014.38076       11.80801       48.17152      533.86931           0.23703           2.55782           9.27866           2.04999          -1.03825           0.28312                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171694.64640        872120.83946       4730012.58297       11.80801       48.17151      532.16131           0.07484           1.77048           7.57066           1.88780          -1.82558          -1.42488                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171691.63031        872119.31195       4730011.21968       11.80799       48.17153      528.96813          -0.80316           3.29407           4.37747           1.00980          -0.30198          -4.61806                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171689.25703        872118.79877       4730009.74856       11.80799       48.17153      526.25265          -0.81983           4.12224           1.66199           0.99313           0.52619          -7.33354                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171689.90162        872120.13573       4730011.28216       11.80801       48.17154      527.99864           0.35694           4.47099           3.40798           2.16989           0.87493          -5.58755                 7                 3                 4              2.38
2013-Sep-20 09:11:28         4171691.77881        872120.72587       4730012.57524       11.80801       48.17153      530.26812           0.55045           3.87419           5.67746           2.36341           0.27813          -3.31807                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171692.45743        872120.72748       4730014.45920       11.80801       48.17154      532.11516           0.41316           4.63540           7.52450           2.22612           1.03934          -1.47103                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171692.88042        872119.50118       4730013.40565       11.80799       48.17153      531.43888          -0.87374           3.81125           6.84823           0.93922           0.21519          -2.14731                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171693.25078        872118.94429       4730013.69045       11.80799       48.17153      531.81687          -1.49464           3.81597           7.22621           0.31832           0.21990          -1.76932                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171689.33849        872117.64902       4730011.45198       11.80798       48.17155      527.41821          -1.96192           5.37416           2.82756          -0.14896           1.77810          -6.16797                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171691.67619        872118.95441       4730014.83285       11.80799       48.17155      531.64162          -1.16252           5.72476           7.05096           0.65043           2.12870          -1.94457                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171690.74721        872117.78260       4730015.28347       11.80798       48.17156      531.21106          -2.11943           6.88154           6.62040          -0.30648           3.28548          -2.37513                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171693.06028        872118.23964       4730018.20147       11.80798       48.17156      534.95771          -2.14540           7.07077          10.36705          -0.33244           3.47471           1.37152                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171695.36513        872118.22820       4730018.55966       11.80797       48.17155      536.72763          -2.62825           5.63029          12.13698          -0.81529           2.03422           3.14145                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171694.87433        872119.42778       4730018.09010       11.80799       48.17155      536.22106          -1.35362           5.49221          11.63041           0.45934           1.89615           2.63488                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171698.50407        872122.34864       4730022.07376       11.80802       48.17154      541.95753           0.76268           5.05610          17.36688           2.57564           1.46003           8.37135                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171699.62995        872122.88747       4730024.16930       11.80802       48.17155      544.32751           1.05971           5.55027          19.73685           2.87267           1.95421          10.74132                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171696.84794        872121.87700       4730020.45151       11.80801       48.17154      539.60325           0.63992           5.25408          15.01260           2.45288           1.65801           6.01707                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171699.64875        872122.48073       4730022.82808       11.80801       48.17154      543.28487           0.65774           4.70412          18.69421           2.47070           1.10805           9.69868                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171695.56689        872120.80957       4730017.99886       11.80800       48.17154      536.79375          -0.14278           4.71553          12.20309           1.67018           1.11946           3.20756                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171694.09739        872120.41500       4730016.23289       11.80800       48.17154      534.46472          -0.22830           4.66978           9.87407           1.58466           1.07371           0.87853                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171689.51731        872117.48823       4730013.34802       11.80798       48.17156      528.92582          -2.15590           6.53273           4.33516          -0.34294           2.93667          -4.66037                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171692.20834        872119.52321       4730015.80457       11.80800       48.17155      532.79070          -0.71465           5.89794           8.20004           1.09831           2.30188          -0.79549                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171690.26954        872116.58989       4730011.80842       11.80796       48.17154      528.14705          -3.18916           5.09428           3.55640          -1.37621           1.49822          -5.43914                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171692.63805        872117.70373       4730014.79942       11.80797       48.17154      532.07393          -2.58356           5.19162           7.48327          -0.77060           1.59555          -1.51226                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171695.05242        872117.86474       4730016.05879       11.80797       48.17154      534.61039          -2.92001           4.24596          10.01973          -1.10706           0.64990           1.02420                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171696.28618        872119.29977       4730017.75940       11.80798       48.17154      536.87882          -1.76782           4.26141          12.28816           0.04514           0.66534           3.29263                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171696.24372        872119.42877       4730018.64861       11.80798       48.17154      537.53129          -1.63286           4.86573          12.94064           0.18010           1.26966           3.94510                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171694.47531        872120.14495       4730017.91560       11.80800       48.17155      535.92844          -0.56997           5.55751          11.33778           1.24299           1.96145           2.34225                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171692.02413        872118.75371       4730015.57320       11.80799       48.17155      532.39304          -1.43017           5.99533           7.80238           0.38279           2.39927          -1.19315                 7                 3                 4              2.38
2013-Sep-20 09:11:29         4171692.68112        872118.02196       4730015.16433       11.80797       48.17155      532.41738          -2.28088           5.35504           7.82672          -0.46792           1.75898          -1.16881                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171698.26892        872120.32798       4730019.17740       11.80799       48.17153      539.37006          -1.16711           3.60414          14.77941           0.64585           0.00807           5.78387                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171693.83005        872119.05864       4730014.08610       11.80799       48.17153      532.50543          -1.50125           3.63988           7.91478           0.31171           0.04382          -1.08076                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171698.20908        872122.93997       4730015.33242       11.80802       48.17150      536.82239           1.40186           0.68527          12.23174           3.21482          -2.91079           3.23620                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171695.97666        872120.12333       4730013.88632       11.80799       48.17151      533.90315          -0.89835           1.77862           9.31250           0.91461          -1.81744           0.31696                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171696.92966        872121.12356       4730013.16645       11.80800       48.17150      534.12535          -0.11430           0.45093           9.53470           1.69866          -3.14513           0.53916                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171697.32508        872121.12276       4730014.01853       11.80800       48.17150      535.01829          -0.19600           0.73090          10.42764           1.61696          -2.86517           1.43211                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171696.65321        872122.10532       4730013.16538       11.80802       48.17150      534.07807           0.90325           0.50214           9.48742           2.71621          -3.09392           0.49188                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171698.16121        872123.04957       4730013.98422       11.80803       48.17150      535.80150           1.51893          -0.19564          11.21084           3.33190          -3.79170           2.21531                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171699.64704        872122.89464       4730015.46791       11.80802       48.17150      537.85585           1.06324          -0.26627          13.26520           2.87620          -3.86233           4.26966                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171700.85327        872122.27936       4730017.03292       11.80801       48.17150      539.72546           0.21413          -0.00854          15.13481           2.02710          -3.60461           6.13927                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171696.34753        872120.12522       4730014.30993       11.80799       48.17151      534.46116          -0.97240           1.79033           9.87050           0.84056          -1.80573           0.87497                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171700.59557        872122.80469       4730018.34648       11.80802       48.17151      540.60772           0.78109           0.97533          16.01707           2.59405          -2.62073           7.02153                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171698.96544        872121.46834       4730015.70480       11.80800       48.17150      537.39278          -0.19341           0.60633          12.80212           1.61955          -2.98973           3.80659                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171692.62677        872118.77648       4730009.87217       11.80799       48.17151      528.54145          -1.53120           1.75027           3.95080           0.28176          -1.84579          -5.04474                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171693.56977        872118.49947       4730009.84089       11.80798       48.17151      529.09592          -1.99532           1.08384           4.50526          -0.18236          -2.51222          -4.49027                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171696.54106        872121.05589       4730014.78581       11.80800       48.17151      535.06910          -0.10102           1.82464          10.47844           1.71194          -1.77142           1.48291                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171699.28641        872121.68572       4730017.28730       11.80801       48.17151      538.81116          -0.04631           1.39445          14.22051           1.76665          -2.20161           5.22497                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171697.35350        872120.28275       4730015.59475       11.80799       48.17151      536.09672          -1.02406           1.88944          11.50606           0.78890          -1.70663           2.51053                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171697.41420        872120.14113       4730014.05201       11.80799       48.17151      534.96746          -1.17510           0.83790          10.37680           0.63786          -2.75817           1.38127                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171698.63958        872121.94094       4730017.48684       11.80801       48.17152      538.57243           0.33587           1.96040          13.98178           2.14883          -1.63566           4.98624                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171694.74321        872121.15456       4730014.74022       11.80801       48.17153      533.87498           0.36346           3.09049           9.28432           2.17642          -0.50557           0.28879                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171697.29040        872123.02076       4730016.70891       11.80803       48.17152      537.25940           1.66893           2.26100          12.66875           3.48189          -1.33506           3.67321                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171694.96024        872122.44852       4730013.85495       11.80803       48.17152      533.53358           1.58563           2.14450           8.94293           3.39859          -1.45156          -0.05261                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171693.89942        872122.01331       4730011.53162       11.80802       48.17151      531.05048           1.37670           1.43517           6.45982           3.18966          -2.16089          -2.53571                 7                 3                 4              2.38
2013-Sep-20 09:11:30         4171698.12185        872124.00491       4730015.22298       11.80804       48.17150      536.82924           2.46211           0.51352          12.23859           4.27507          -3.08254           3.24305                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171701.76915        872124.39407       4730017.25623       11.80803       48.17149      540.77833           2.09668          -0.85009          16.18767           3.90964          -4.44615           7.19214                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171701.62926        872123.10073       4730015.49390       11.80802       48.17148      539.19732           0.85934          -1.72614          14.60667           2.67230          -5.32221           5.61113                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171696.83396        872120.51495       4730012.08727       11.80800       48.17150      533.17567          -0.69045          -0.10618           8.58502           1.12251          -3.70224          -0.41052                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171697.41331        872121.31794       4730013.75052       11.80801       48.17150      534.90282          -0.02301           0.45804          10.31216           1.78996          -3.13802           1.31663                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171696.98600        872120.95555       4730013.18712       11.80800       48.17150      534.15461          -0.29029           0.44923           9.56395           1.52267          -3.14683           0.56842                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171694.04482        872120.43889       4730011.38615       11.80800       48.17151      530.82213          -0.19415           1.47217           6.23148           1.61881          -2.12389          -2.76405                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171698.00385        872123.47444       4730014.18133       11.80803       48.17150      535.90363           1.96702          -0.01420          11.31297           3.77998          -3.61026           2.31744                 7                 3                 4              2.38
2013-Sep-20 09:11:31         4171696.78061        872121.42378       4730014.12273       11.80801       48.17151      534.78159           0.21006           1.15161          10.19094           2.02302          -2.44446           1.19540                 7                 3                 4              2.38
